规范番号,原始番号,系列,候选来源,标题,发行日期,文章日期,表格位置,AsiaMonstr详情页地址,官方证据地址,历史记录位置,访问结果,核查时间,分类,判断理由,建议处理
TRSH-43,TRSH-43,TRSH,asiamonstr; gap,TRSH-43 Battle Insult Jerking Off One-Game Match !!,,"June 16, 2017",,https://www.asiamonstr.com/giga/trsh-43-battle-insult-jerking-off-one-game-match-female-agent-vs-fighting-game.html,https://www.giga-web.jp/db_titles/trsh/trsh43/pac_s.jpg,,not_found_in_complete_directory; official_asset_head_200,2026-09-12T21:46:02+08:00,确认官方下架,完整官网目录扫描未收录；官网域名下对应历史封面仍返回图像，确认该作品曾有官方记录且现已从目录移除（未发现下架公告或原因）,有依据标下架
TRSH-45,TRSH-45,TRSH,asiamonstr; gap,TRSH-45 Heroine gang rape hell,,"June 17, 2017",,https://www.asiamonstr.com/giga/trsh-45-heroine-gang-rape-hell.html,https://www.giga-web.jp/db_titles/trsh/trsh45/pac_s.jpg,,not_found_in_complete_directory; official_asset_head_200,2026-09-12T21:46:02+08:00,确认官方下架,完整官网目录扫描未收录；官网域名下对应历史封面仍返回图像，确认该作品曾有官方记录且现已从目录移除（未发现下架公告或原因）,有依据标下架
TRSH-50,TRSH-50,TRSH,asiamonstr; gap,TRSH-50 Heroine Milking Torture,,"June 27, 2017",,https://www.asiamonstr.com/giga/trsh-50-heroine-milking-torture.html,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,历史条目，状态待核实,外部或历史来源明确记载，但当前官方状态未获确认,仍需核实
TRSH-60,TRSH-60,TRSH,asiamonstr; gap,TRSH-60 Lethal Weapon Torture Hell,,"April 21, 2016",,https://www.asiamonstr.com/giga/trsh-60-lethal-weapon-torture-hell.html,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,历史条目，状态待核实,外部或历史来源明确记载，但当前官方状态未获确认,仍需核实
TRSH-70,TRSH-70,TRSH,asiamonstr; gap,TRSH-70 Heroine Training Story,,"December 17, 2017",,https://www.asiamonstr.com/giga/trsh-70-heroine-training-story.html,https://www.giga-web.jp/db_titles/trsh/trsh70/pac_s.jpg,,not_found_in_complete_directory; official_asset_head_200,2026-09-12T21:46:05+08:00,确认官方下架,完整官网目录扫描未收录；官网域名下对应历史封面仍返回图像，确认该作品曾有官方记录且现已从目录移除（未发现下架公告或原因）,有依据标下架
TRSH-71,TRSH-71,TRSH,asiamonstr; gap,TRSH-71 Heroine Gang Rape,,"February 11, 2018",,https://www.asiamonstr.com/giga/trsh-71-heroine-gang-rape.html,https://www.giga-web.jp/db_titles/trsh/trsh71/pac_s.jpg,,not_found_in_complete_directory; official_asset_head_200,2026-09-12T21:46:05+08:00,确认官方下架,完整官网目录扫描未收录；官网域名下对应历史封面仍返回图像，确认该作品曾有官方记录且现已从目录移除（未发现下架公告或原因）,有依据标下架
TRSH-76,TRSH-76,TRSH,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TRSH-83,TRSH-83,TRSH,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-1,TSW-01; TSW-1,TSW,asiamonstr; official,TSW-01 Space Woman,2005-06-03,"October 13, 2017",,https://www.asiamonstr.com/giga/tsw-01-space-woman-anri-kurata.html,https://www.giga-web.jp/product/index.php?product_id=1321,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-10,TSW-10,TSW,asiamonstr; official,TSW-10 Perfect Ranger Edition Vol.2,2005-06-05,"October 18, 2017",,https://www.asiamonstr.com/giga/tsw-10-perfect-ranger-edition-vol-2-fuka-sasaki-ruisa-kaneko-sanae-amamiya.html,https://www.giga-web.jp/product/index.php?product_id=5660,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-103,TSW-103,TSW,asiamonstr; gap,TSW-103 Sailor angel,,"November 8, 2017",,https://www.asiamonstr.com/giga/tsw-103-sailor-angel-akane-mochida.html,https://www.giga-web.jp/db_titles/tsw/tsw103/pac_s.jpg,,not_found_in_complete_directory; official_asset_head_200,2026-09-12T21:46:06+08:00,确认官方下架,完整官网目录扫描未收录；官网域名下对应历史封面仍返回图像，确认该作品曾有官方记录且现已从目录移除（未发现下架公告或原因）,有依据标下架
TSW-104,TSW-104,TSW,asiamonstr; gap,"TSW-104 Five Sentai Heroine Might Exploding Boy, Izumi Marin",,"November 8, 2013",,https://www.asiamonstr.com/giga/tsw-104-five-sentai-heroine-might-exploding-boy-izumi-marin.html,https://www.giga-web.jp/db_titles/tsw/tsw104/pac_s.jpg,,not_found_in_complete_directory; official_asset_head_200,2026-09-12T21:46:06+08:00,确认官方下架,完整官网目录扫描未收录；官网域名下对应历史封面仍返回图像，确认该作品曾有官方记录且现已从目录移除（未发现下架公告或原因）,有依据标下架
TSW-11,TSW-11,TSW,asiamonstr; official,TSW-11 Iron Doll Milaider Edition,2005-06-06,"December 18, 2017",,https://www.asiamonstr.com/giga/tsw-11-iron-doll-milaider-edition-ai-nanjo-rumiko-hasegawa-sayaka-tsutsumi.html,https://www.giga-web.jp/product/index.php?product_id=5661,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-118,TSW-118,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-119,TSW-119,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-12,TSW-12,TSW,asiamonstr; official,TSW-12 Mask saver FLASH Edition,2005-06-07,"October 18, 2017",,https://www.asiamonstr.com/giga/tsw-12-mask-saver-flash-edition.html,https://www.giga-web.jp/product/index.php?product_id=5662,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-120,TSW-120,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-121,TSW-121,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-122,TSW-122,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-123,TSW-123,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-124,TSW-124,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-125,TSW-125,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-126,TSW-126,TSW,asiamonstr; gap,TSW-126 heroine heroine tokusatsu Laboratories Limited VER multiple personality,,"March 5, 2013",,https://www.asiamonstr.com/giga/tsw-126-heroine-heroine-tokusatsu-laboratories-limited-ver-multiple-personality-rui-saotome.html,https://www.giga-web.jp/db_titles/tsw/tsw126/pac_s.jpg,,not_found_in_complete_directory; official_asset_head_200,2026-09-12T21:46:06+08:00,确认官方下架,完整官网目录扫描未收录；官网域名下对应历史封面仍返回图像，确认该作品曾有官方记录且现已从目录移除（未发现下架公告或原因）,有依据标下架
TSW-127,TSW-127,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-128,TSW-128,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-129,TSW-129,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-13,TSW-13,TSW,asiamonstr; official,TSW-13 Heroine electricity massage machine torture Vol.6,2005-06-08,"October 18, 2017",,https://www.asiamonstr.com/giga/tsw-13-heroine-electricity-massage-machine-torture-vol-6-riko-tachibana-hotaru-mizusawa.html,https://www.giga-web.jp/product/index.php?product_id=5708,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-130,TSW-130,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-131,TSW-131,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-132,TSW-132,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-133,TSW-133,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-134,TSW-134,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-135,TSW-135,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-136,TSW-136,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-137,TSW-137,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-138,TSW-138,TSW,asiamonstr; gap,TSW-138 Rape heroine to fall in sex slaves,,"April 16, 2013",,https://www.asiamonstr.com/giga/tsw-138-rape-heroine-to-fall-in-sex-slaves.html,https://www.giga-web.jp/db_titles/tsw/tsw138/pac_s.jpg,,not_found_in_complete_directory; official_asset_head_200,2026-09-12T21:46:07+08:00,确认官方下架,完整官网目录扫描未收录；官网域名下对应历史封面仍返回图像，确认该作品曾有官方记录且现已从目录移除（未发现下架公告或原因）,有依据标下架
TSW-139,TSW-139,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-14,TSW-14,TSW,asiamonstr; official,TSW-14 Super Heroine Crash 2 Lesbian Version-White Stone,2006-04-12,"October 19, 2017",,https://www.asiamonstr.com/giga/tsw-14-super-heroine-crash-2-lesbian-version-white-stone-vs-legarian.html,https://www.giga-web.jp/product/index.php?product_id=1307,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-140,TSW-140,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-141,TSW-141,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-142,TSW-142,TSW,gap,,,,,,,,not_found_in_complete_directory,2026-09-12T17:52:16+08:00,无证据空号,仅由现有番号区间不连续产生，未找到存在记录,仍需核实
TSW-15,TSW-15,TSW,asiamonstr; official,TSW-15 Riveal Suppression,2006-04-19,"October 19, 2017",,https://www.asiamonstr.com/giga/tsw-15-riveal-suppression-misa-yasuda.html,https://www.giga-web.jp/product/index.php?product_id=1304,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-16,TSW-16,TSW,asiamonstr; official,TSW-16 Reveal & Cosplayder – Lesbian [First Part],2004-04-12,"October 19, 2017",,https://www.asiamonstr.com/giga/tsw-16-reveal-cosplayder-lesbian-first-part.html,https://www.giga-web.jp/product/index.php?product_id=1838,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-17,TSW-17,TSW,asiamonstr; official,TSW-17 Cosplayder – Insult,2004-02-18,"October 20, 2017",,https://www.asiamonstr.com/giga/tsw-17-cosplayder-insult.html,https://www.giga-web.jp/product/index.php?product_id=1841,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-18,TSW-18,TSW,asiamonstr; official,TSW-18 Ninjya Ayame,2006-02-02,"October 20, 2017",,https://www.asiamonstr.com/giga/tsw-18-ninjya-ayame-runa-hayama.html,https://www.giga-web.jp/product/index.php?product_id=5678,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-19,TSW-19,TSW,asiamonstr; official,TSW-19 Overheating first volume,2004-02-11,"October 20, 2017",,https://www.asiamonstr.com/giga/tsw-19-overheating-first-volume.html,https://www.giga-web.jp/product/index.php?product_id=1844,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-2,TSW-02; TSW-2,TSW,asiamonstr; official,TSW-02 Zombie Hazard,2005-07-03,"October 13, 2017",,https://www.asiamonstr.com/giga/tsw-02-zombie-hazard-airi-izawa.html,https://www.giga-web.jp/product/index.php?product_id=1320,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-20,TSW-20,TSW,asiamonstr; official,TSW-20 Shanzerian 2 Special Edition [First Part],2004-02-19,"October 21, 2017",,https://www.asiamonstr.com/giga/tsw-20-shanzerian-2-special-edition-first-part.html,https://www.giga-web.jp/product/index.php?product_id=1850,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-21,TSW-21,TSW,official,ヒロイン電気マッサージ器 Vol.7,2006-01-04,,,,https://www.giga-web.jp/product/index.php?product_id=5709,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-22,TSW-22,TSW,asiamonstr; official,TSW-22 Shanzerian 3 Special Edition [First Part],2004-05-19,"October 21, 2017",,https://www.asiamonstr.com/giga/tsw-22-shanzerian-3-special-edition-first-part.html,https://www.giga-web.jp/product/index.php?product_id=1848,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-23,TSW-23,TSW,asiamonstr; official,TSW-23 Heroine electricity massage machine torture Vol.8,2006-02-10,"October 22, 2017",,https://www.asiamonstr.com/giga/tsw-23-heroine-electricity-massage-machine-torture-vol-8-anzu-wakaba-mao-tachibana.html,https://www.giga-web.jp/product/index.php?product_id=5710,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-24,TSW-24,TSW,asiamonstr; official,TSW-24 Super Heroine Returns – Radio Wave Lady Beegle,2004-03-19,"October 23, 2017",,https://www.asiamonstr.com/giga/tsw-24-super-heroine-returns-radio-wave-lady-beegle-first-part.html,https://www.giga-web.jp/product/index.php?product_id=1849,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-25,TSW-25,TSW,official,ヒロイン排泄SP,2006-02-17,,,,https://www.giga-web.jp/product/index.php?product_id=5663,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-26,TSW-26,TSW,asiamonstr; official,TSW-26 Female Ninja Nishiki & Purple – Lesbian [First Part],2004-04-22,"October 23, 2017",,https://www.asiamonstr.com/giga/tsw-26-female-ninja-nishiki-purple-lesbian-first-part.html,https://www.giga-web.jp/product/index.php?product_id=1828,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-28,TSW-28,TSW,asiamonstr; official,TSW-28 Woman Ninja Nishiki [Demons in Hell],2004-07-06,"October 23, 2017",,https://www.asiamonstr.com/giga/tsw-28-woman-ninja-nishiki-demons-in-hell.html,https://www.giga-web.jp/product/index.php?product_id=1837,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
TSW-29,TSW-29,TSW,asiamonstr; official,TSW-29 Spandexer & Logita – Lesbian [First Part],2006-06-08,"October 24, 2017",,https://www.asiamonstr.com/giga/tsw-29-spandexer-logita-lesbian-first-part.html,https://www.giga-web.jp/product/index.php?product_id=1917,,confirmed,2026-09-12T17:52:16+08:00,确认漏收录,当前官方记录明确存在且线上目录未收录,可补录
